DATAFLOW,LAST UPDATE,freq,incsrc,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,AT,1997,11923,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,AT,1998,13398,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,AT,1999,14849,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,AT,2000,13365,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,AT,2001,12386,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,1995,25490,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,1996,26901,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,1997,25897,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,1998,32637,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,1999,36592,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,2000,31446,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,BE,2001,37819,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,1995,14359,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,1996,20650,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,1997,19171,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,1998,16194,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,1999,16809,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,2000,19475,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,DE,2001,20258,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,1995,12450,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,1996,15697,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,1997,13095,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,1998,14010,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,1999,15220,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,2000,15237,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EA12,2001,16173,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,1995,7756,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,1996,7368,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,1997,8401,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,1998,10521,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,1999,14801,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,2000,13083,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EL,2001,12275,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,1995,11484,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,1996,14600,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,1997,10972,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,1998,10073,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,1999,7760,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,2000,10993,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,ES,2001,13101,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,1995,13555,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,1996,16638,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,1997,14252,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,1998,14294,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,1999,15577,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,2000,15985,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,EU15,2001,17014,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,1996,34029,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,1997,22453,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,1998,24955,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,1999,28334,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,2000,29185,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FI,2001,35046,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,1995,8839,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,1996,10777,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,1997,7818,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,1998,10875,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,1999,11806,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,2000,11616,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,FR,2001,12368,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,1995,10680,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,1996,14985,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,1997,12220,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,1998,14105,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,1999,25472,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,2000,12452,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IE,2001,13570,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,1995,11751,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,1996,13931,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,1997,9200,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,1998,12812,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,1999,16852,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,2000,12588,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,IT,2001,11702,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,LU,1997,49501,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,LU,1998,44559,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,LU,1999,47145,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,LU,2000,48428,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,LU,2001,56163,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,1995,16152,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,1996,11069,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,1997,13690,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,1998,16443,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,1999,14771,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,2000,15122,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,NL,2001,15609,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,1995,7710,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,1996,12078,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,1997,10577,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,1998,11120,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,1999,9325,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,2000,13348,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,PT,2001,17921,u
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,1995,18156,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,1996,21229,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,1997,18180,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,1998,15922,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,1999,15877,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,2000,19778,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,PRIV,MEI_E,PPS,UK,2001,19148,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,1995,11072,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,1996,12057,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,1997,11128,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,1998,11163,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,1999,11327,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,2000,11891,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,AT,2001,12209,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,1995,9370,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,1996,10168,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,1997,10229,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,1998,10066,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,1999,10298,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,2000,10909,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,BE,2001,10940,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,1995,10983,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,1996,11859,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,1997,12227,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,1998,12319,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,1999,12823,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,2000,12977,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,DE,2001,13437,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,1995,8305,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,1996,8763,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,1997,9158,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,1998,9364,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,1999,9748,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,2000,10150,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EA12,2001,10480,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,1995,3889,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,1996,4559,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,1997,4517,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,1998,4737,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,1999,4850,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,2000,5443,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EL,2001,5242,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,1995,4667,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,1996,4939,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,1997,5165,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,1998,5387,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,1999,5609,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,2000,6148,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,ES,2001,6568,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,1995,8073,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,1996,8464,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,1997,9009,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,1998,9427,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,1999,9792,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,2000,10312,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,EU15,2001,10867,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,1996,9843,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,1997,9873,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,1998,10037,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,1999,9982,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,2000,10241,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FI,2001,10730,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,1995,10097,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,1996,10549,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,1997,10770,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,1998,11011,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,1999,11248,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,2000,11359,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,FR,2001,11946,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,1995,5090,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,1996,5176,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,1997,5537,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,1998,6438,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,1999,6445,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,2000,6736,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IE,2001,7556,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,1995,6357,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,1996,6158,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,1997,7101,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,1998,7547,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,1999,8232,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,2000,8952,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,IT,2001,8952,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,1995,15912,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,1996,16809,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,1997,18057,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,1998,17677,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,1999,18347,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,2000,19336,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,LU,2001,20045,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,1995,8981,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,1996,9353,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,1997,10290,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,1998,10317,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,1999,10816,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,2000,11515,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,NL,2001,11789,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,1995,2617,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,1996,2909,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,1997,3190,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,1998,3395,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,1999,3332,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,2000,4004,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,PT,2001,4040,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,1995,6485,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,1996,6530,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,1997,7476,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,1998,9061,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,1999,9464,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,2000,10529,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,EUR,UK,2001,12189,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,1995,10894,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,1996,11550,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,1997,10865,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,1998,11215,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,1999,11405,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,2000,11891,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,AT,2001,12209,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,1995,9212,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,1996,9717,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,1997,9965,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,1998,10114,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,1999,10370,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,2000,10909,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,BE,2001,10940,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,1995,10807,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,1996,11361,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,1997,11937,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,1998,12373,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,1999,12910,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,2000,12977,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,DE,2001,13437,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,1995,3327,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,1996,4103,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,1997,4099,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,1998,4352,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,1999,4764,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,2000,5267,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,EL,2001,5242,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,1995,4457,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,1996,4839,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,1997,4990,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,1998,5371,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,1999,5636,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MED_E,NAC,ES,2000,6148,
