dates,values,% full,status,Max Storage,country
30/04/2017,1.9035,30.36,C,6.27,BG
30/04/2017,1.6627,29.67,C,5.6049,HR
30/04/2017,11.6891,33.56,C,34.8316,CZ
30/04/2017,2.6766,22.98,C,11.647,DK
30/04/2017,34.9796,25.92,C,134.9642,FR
30/04/2017,77.6049,31.99,C,242.5764,DE
30/04/2017,14.4257,21.49,C,67.1254,HU
30/04/2017,89.6622,46.47,C,192.9391,IT
30/04/2017,3.7203,15.36,C,24.219,LV
30/04/2017,35.5136,25.13,C,141.3472,NL
30/04/2017,9.6981,29.21,C,33.2012,PL
30/04/2017,1.8483,51.77,C,3.57,PT
30/04/2017,6.1405,18.09,C,33.9437,RO
30/04/2017,6.9324,19.45,C,35.6478,SK
30/04/2017,18.8565,59.64,C,31.6188,ES
30/04/2017,0.0079,7.5,C,0.105,SE
30/04/2017,1.8211,19.81,C,9.1938,GB
30/04/2017,337.7165,30.44,C,1109.5682,eu
29/04/2017,16.703,18.2,C,91.7617,AT
29/04/2017,1.7063,18.96,C,9.0013,BE
29/04/2017,1.8836,30.04,C,6.27,BG
29/04/2017,1.6652,29.71,C,5.6049,HR
29/04/2017,11.6349,33.4,C,34.8316,CZ
29/04/2017,2.6621,22.86,C,11.647,DK
29/04/2017,34.6512,25.67,C,134.9642,FR
29/04/2017,77.1106,31.79,C,242.5764,DE
29/04/2017,14.3966,21.45,C,67.1254,HU
29/04/2017,88.9861,46.12,C,192.9391,IT
29/04/2017,3.7519,15.49,C,24.219,LV
29/04/2017,34.8221,24.64,C,141.3472,NL
29/04/2017,9.6694,29.12,C,33.2012,PL
29/04/2017,1.8275,51.19,C,3.57,PT
29/04/2017,6.0414,17.8,C,33.9437,RO
29/04/2017,6.8285,19.16,C,35.6478,SK
29/04/2017,18.8535,59.63,C,31.6188,ES
29/04/2017,0.0079,7.5,C,0.105,SE
29/04/2017,1.0685,11.62,E,9.1938,GB
29/04/2017,334.2701,30.13,E,1109.5682,eu
28/04/2017,16.5985,18.09,C,91.7617,AT
28/04/2017,1.6844,18.71,C,9.0013,BE
28/04/2017,1.864,29.73,C,6.27,BG
28/04/2017,1.6685,29.77,C,5.6049,HR
28/04/2017,11.6036,33.31,C,34.8316,CZ
28/04/2017,2.66,22.84,C,11.647,DK
28/04/2017,34.3438,25.45,C,134.9642,FR
28/04/2017,76.8905,31.7,C,242.5764,DE
28/04/2017,14.3878,21.43,C,67.1254,HU
28/04/2017,88.4259,45.83,C,192.9391,IT
28/04/2017,3.7862,15.63,C,24.219,LV
28/04/2017,34.2303,24.22,C,141.3472,NL
28/04/2017,9.6693,29.12,C,33.2012,PL
28/04/2017,1.8275,51.19,C,3.57,PT
28/04/2017,5.9351,17.49,C,33.9437,RO
28/04/2017,6.7313,18.88,C,35.6478,SK
28/04/2017,18.8505,59.62,C,31.6188,ES
28/04/2017,0.0079,7.5,C,0.105,SE
28/04/2017,1.151,12.52,C,9.1938,GB
28/04/2017,332.3159,29.95,C,1109.5682,eu
27/04/2017,16.6665,18.16,C,91.7617,AT
27/04/2017,1.6602,18.44,C,9.0013,BE
27/04/2017,1.844,29.41,C,6.27,BG
27/04/2017,1.6735,29.86,C,5.6049,HR
27/04/2017,11.5588,33.18,C,34.8316,CZ
27/04/2017,2.671,22.93,C,11.647,DK
27/04/2017,34.3325,25.44,C,134.9642,FR
27/04/2017,76.8774,31.69,C,242.5764,DE
27/04/2017,14.3779,21.42,C,67.1254,HU
27/04/2017,88.1563,45.69,C,192.9391,IT
27/04/2017,3.8265,15.8,C,24.219,LV
27/04/2017,33.7767,23.9,C,141.3472,NL
27/04/2017,9.6811,29.16,C,33.2012,PL
27/04/2017,1.8508,51.84,C,3.57,PT
27/04/2017,5.8332,17.18,C,33.9437,RO
27/04/2017,6.7192,18.85,C,35.6478,SK
27/04/2017,18.8442,59.6,C,31.6188,ES
27/04/2017,0.0079,7.5,C,0.105,SE
27/04/2017,1.392,15.14,C,9.1938,GB
27/04/2017,331.7496,29.9,C,1109.5682,eu
26/04/2017,16.6745,18.17,C,91.7617,AT
26/04/2017,1.6464,18.29,C,9.0013,BE
26/04/2017,1.8235,29.08,C,6.27,BG
26/04/2017,1.6779,29.94,C,5.6049,HR
26/04/2017,11.5516,33.16,C,34.8316,CZ
26/04/2017,2.6721,22.94,C,11.647,DK
26/04/2017,34.4768,25.55,C,134.9642,FR
26/04/2017,76.8722,31.69,C,242.5764,DE
26/04/2017,14.325,21.34,C,67.1254,HU
26/04/2017,87.9313,45.57,C,192.9391,IT
26/04/2017,3.873,15.99,C,24.219,LV
26/04/2017,33.3264,23.58,C,141.3472,NL
26/04/2017,9.681,29.16,C,33.2012,PL
26/04/2017,1.8508,51.84,C,3.57,PT
26/04/2017,5.7532,16.95,C,33.9437,RO
26/04/2017,6.7666,18.98,C,35.6478,SK
26/04/2017,18.8233,59.53,C,31.6188,ES
26/04/2017,0.0079,7.5,C,0.105,SE
26/04/2017,1.8253,19.85,C,9.1938,GB
26/04/2017,331.559,29.88,C,1109.5682,eu
25/04/2017,16.669,18.17,C,91.7617,AT
25/04/2017,1.6392,18.21,C,9.0013,BE
25/04/2017,1.8035,28.76,C,6.27,BG
25/04/2017,1.6788,29.95,C,5.6049,HR
25/04/2017,11.5383,33.13,C,34.8316,CZ
25/04/2017,2.669,25.61,C,10.42,DK
25/04/2017,34.5326,25.59,C,134.9642,FR
25/04/2017,76.9496,31.72,E,242.5764,DE
25/04/2017,14.2647,21.25,C,67.1254,HU
25/04/2017,87.5852,45.4,C,192.9391,IT
25/04/2017,3.9217,16.19,C,24.219,LV
25/04/2017,33.048,23.38,C,141.3472,NL
25/04/2017,9.6809,29.16,C,33.2012,PL
25/04/2017,1.8745,52.51,C,3.57,PT
25/04/2017,0.2378,0.7,C,33.9437,RO
25/04/2017,6.7953,19.06,C,35.6478,SK
25/04/2017,18.7981,59.45,C,31.6188,ES
25/04/2017,0.0079,7.5,C,0.105,SE
25/04/2017,2.4305,26.44,C,9.1938,GB
25/04/2017,326.1246,29.42,E,1108.3412,eu
24/04/2017,16.5945,18.08,C,91.7617,AT
24/04/2017,1.6099,17.89,C,9.0013,BE
24/04/2017,1.7856,28.48,C,6.27,BG
24/04/2017,1.6809,29.99,C,5.6049,HR
24/04/2017,11.4701,32.93,C,34.8316,CZ
24/04/2017,2.6604,22.84,C,11.647,DK
24/04/2017,34.3286,25.44,C,134.9642,FR
24/04/2017,76.8066,31.66,C,242.5764,DE
24/04/2017,14.1798,21.12,C,67.1254,HU
24/04/2017,87.0113,45.1,C,192.9391,IT
24/04/2017,3.9654,16.37,C,24.219,LV
24/04/2017,32.6362,23.09,C,141.3472,NL
24/04/2017,9.6809,29.16,C,33.2012,PL
24/04/2017,1.8745,52.51,C,3.57,PT
24/04/2017,5.7009,16.8,C,33.9437,RO
24/04/2017,6.8121,19.11,C,35.6478,SK
24/04/2017,18.7765,59.38,C,31.6188,ES
24/04/2017,0.0079,7.5,C,0.105,SE
24/04/2017,2.9519,32.11,C,9.1938,GB
24/04/2017,330.534,29.79,C,1109.5682,eu
23/04/2017,16.5313,18.02,C,91.7617,AT
23/04/2017,1.5741,17.49,C,9.0013,BE
23/04/2017,1.7756,28.32,C,6.27,BG
23/04/2017,1.6813,30,C,5.6049,HR
23/04/2017,11.4147,32.77,C,34.8316,CZ
23/04/2017,2.6426,22.69,C,11.647,DK
23/04/2017,34.108,25.27,C,134.9642,FR
23/04/2017,76.6948,31.62,C,242.5508,DE
23/04/2017,14.1428,21.07,C,67.1254,HU
23/04/2017,86.4752,44.82,C,192.9391,IT
23/04/2017,4.0031,16.53,C,24.219,LV
23/04/2017,32.2046,22.78,C,141.3472,NL
23/04/2017,9.6926,29.19,C,33.2012,PL
23/04/2017,1.8745,52.51,C,3.57,PT
23/04/2017,5.723,16.86,C,33.9437,RO
23/04/2017,6.7859,19.04,C,35.6478,SK
23/04/2017,18.752,59.31,C,31.6188,ES
23/04/2017,0.0079,7.5,C,0.105,SE
23/04/2017,3.0027,32.66,C,9.1938,GB
23/04/2017,329.0867,29.66,C,1109.5425,eu
22/04/2017,16.4171,17.89,C,91.7617,AT
22/04/2017,1.5511,17.23,C,9.0013,BE
22/04/2017,1.7629,28.12,C,6.27,BG
22/04/2017,1.6839,30.04,C,5.6049,HR
22/04/2017,11.3547,32.6,C,34.8316,CZ
22/04/2017,2.6201,22.5,C,11.647,DK
22/04/2017,33.8007,25.04,C,134.9642,FR
22/04/2017,76.4729,31.53,C,242.5508,DE
22/04/2017,14.122,21.04,C,67.1254,HU
22/04/2017,85.8899,44.52,C,192.9391,IT
22/04/2017,4.0404,16.68,C,24.219,LV
22/04/2017,31.6685,22.4,C,141.3472,NL
22/04/2017,9.6926,29.19,C,33.2012,PL
22/04/2017,1.8745,52.51,C,3.57,PT
22/04/2017,5.742,16.92,C,33.9437,RO
22/04/2017,6.6896,18.77,C,35.6478,SK
22/04/2017,18.697,59.13,C,31.6188,ES
22/04/2017,0.0079,7.5,C,0.105,SE
22/04/2017,2.8708,31.22,C,9.1938,GB
22/04/2017,326.9585,29.47,C,1109.5425,eu
21/04/2017,16.3325,17.8,C,91.7617,AT
21/04/2017,1.5153,16.83,C,9.0013,BE
21/04/2017,1.7571,28.02,C,6.27,BG
21/04/2017,1.6936,30.22,C,5.6049,HR
21/04/2017,11.2574,32.32,C,34.8316,CZ
21/04/2017,2.5975,22.3,C,11.647,DK
21/04/2017,33.4057,24.75,C,134.9642,FR
21/04/2017,76.2168,31.42,C,242.5508,DE
21/04/2017,14.1317,21.05,C,67.1254,HU
21/04/2017,85.3898,44.26,C,192.9391,IT
21/04/2017,4.075,16.83,C,24.219,LV
21/04/2017,31.1301,22.02,C,141.3472,NL
21/04/2017,9.7161,29.26,C,33.2012,PL
21/04/2017,1.8745,52.51,C,3.57,PT
21/04/2017,5.7818,17.03,C,33.9437,RO
21/04/2017,6.5884,18.48,C,35.6478,SK
21/04/2017,18.6413,58.96,C,31.6188,ES
21/04/2017,0.0079,7.5,C,0.105,SE
21/04/2017,2.8165,30.63,C,9.1938,GB
21/04/2017,324.9291,29.28,C,1109.5425,eu
20/04/2017,16.4289,17.9,C,91.7617,AT
20/04/2017,1.5118,16.8,C,9.0013,BE
20/04/2017,1.7571,28.02,C,6.27,BG
20/04/2017,1.7083,30.48,C,5.6049,HR
20/04/2017,11.2471,32.29,C,34.8316,CZ
20/04/2017,2.5749,22.11,C,11.647,DK
20/04/2017,33.2812,24.66,C,134.9642,FR
20/04/2017,76.046,31.35,C,242.5508,DE
20/04/2017,14.1608,21.1,C,67.1254,HU
20/04/2017,85.0488,44.08,C,192.9391,IT
20/04/2017,4.1104,16.97,C,24.219,LV
20/04/2017,31.0156,21.94,C,141.3472,NL
20/04/2017,9.7881,29.48,C,33.2012,PL
20/04/2017,1.8614,52.14,C,3.57,PT
20/04/2017,5.8909,17.35,C,33.9437,RO
20/04/2017,6.6061,18.53,C,35.6478,SK
20/04/2017,18.5862,58.78,C,31.6188,ES
20/04/2017,0.0079,7.5,C,0.105,SE
20/04/2017,2.9519,32.11,C,9.1938,GB
20/04/2017,324.5832,29.25,C,1109.5425,eu
19/04/2017,16.586,18.08,C,91.7617,AT
19/04/2017,1.5277,16.97,C,9.0013,BE
19/04/2017,1.7571,28.02,C,6.27,BG
19/04/2017,1.7297,30.86,C,5.6049,HR
19/04/2017,11.265,32.34,C,34.8316,CZ
19/04/2017,2.5869,22.21,C,11.647,DK
19/04/2017,33.3365,24.7,C,134.9642,FR
19/04/2017,76.2213,31.42,C,242.5508,DE
19/04/2017,14.2466,21.22,C,67.1254,HU
19/04/2017,84.6736,43.89,C,192.9391,IT
19/04/2017,4.1549,17.16,C,24.219,LV
19/04/2017,31.2235,22.09,C,141.3472,NL
19/04/2017,9.9086,29.84,C,33.2012,PL
19/04/2017,1.8614,52.14,C,3.57,PT
19/04/2017,5.9944,17.67,C,33.9247,RO
19/04/2017,6.6327,18.61,C,35.6478,SK
19/04/2017,18.5231,58.58,C,31.6188,ES
19/04/2017,0.0079,7.5,C,0.105,SE
19/04/2017,3.1551,34.32,C,9.1938,GB
19/04/2017,325.3917,29.33,C,1109.5235,eu
18/04/2017,16.7096,18.21,C,91.7617,AT
18/04/2017,1.5373,17.08,C,9.0013,BE
18/04/2017,1.7571,28.02,C,6.27,BG
18/04/2017,1.7396,31.04,C,5.6049,HR
18/04/2017,11.2694,32.35,C,34.8316,CZ
18/04/2017,2.6274,22.56,C,11.647,DK
18/04/2017,33.3302,24.7,C,134.9642,FR
18/04/2017,76.3805,31.49,C,242.5508,DE
18/04/2017,14.3341,21.35,C,67.1254,HU
18/04/2017,84.3753,43.73,C,192.9391,IT
18/04/2017,4.2034,17.36,C,24.219,LV
18/04/2017,31.4281,22.23,C,141.3472,NL
18/04/2017,10.0423,30.25,C,33.2012,PL
18/04/2017,1.8614,52.14,C,3.57,PT
18/04/2017,6.0518,17.84,C,33.9247,RO
18/04/2017,6.658,18.68,C,35.6478,SK
18/04/2017,18.4339,58.3,C,31.6188,ES
18/04/2017,0.0079,7.5,C,0.105,SE
18/04/2017,3.5269,38.36,C,9.1938,GB
18/04/2017,326.2743,29.41,C,1109.5235,eu
17/04/2017,16.728,18.23,C,91.7617,AT
17/04/2017,1.5494,17.21,C,9.0013,BE
17/04/2017,1.7571,28.02,C,6.27,BG
17/04/2017,1.7385,31.02,C,5.6049,HR
17/04/2017,11.218,32.21,C,34.8316,CZ
17/04/2017,2.6607,25.53,C,10.42,DK
17/04/2017,32.5715,24.13,C,134.9642,FR
17/04/2017,76.6137,31.59,C,242.5508,DE
17/04/2017,14.3262,21.34,C,67.1254,HU
17/04/2017,84.0216,43.55,C,192.9391,IT
17/04/2017,4.2556,17.57,C,24.219,LV
17/04/2017,31.1035,22.01,C,141.3472,NL
17/04/2017,10.0988,30.42,C,33.2012,PL
17/04/2017,1.8614,52.14,C,3.57,PT
17/04/2017,6.0251,17.76,C,33.9247,RO
17/04/2017,6.6582,18.68,C,35.6478,SK
17/04/2017,18.3436,58.01,C,31.6188,ES
17/04/2017,0.0079,7.5,C,0.105,SE
17/04/2017,3.7554,40.85,C,9.1938,GB
17/04/2017,325.2943,29.35,C,1108.2965,eu
16/04/2017,16.5159,18,C,91.7617,AT
16/04/2017,1.5458,17.17,C,9.0013,BE
16/04/2017,1.7571,28.02,C,6.27,BG
16/04/2017,1.7247,30.77,C,5.6049,HR
16/04/2017,11.1233,31.93,C,34.8316,CZ
16/04/2017,2.6641,25.57,C,10.42,DK
16/04/2017,32.2984,23.93,C,134.9642,FR
16/04/2017,76.4377,31.51,C,242.5702,DE
16/04/2017,14.2686,21.26,C,67.1254,HU
16/04/2017,83.2425,43.14,C,192.9391,IT
16/04/2017,4.2984,17.75,C,24.219,LV
16/04/2017,30.4358,21.53,C,141.3472,NL
16/04/2017,10.0653,30.32,C,33.2012,PL
16/04/2017,1.8379,51.48,C,3.57,PT
16/04/2017,5.9646,17.58,C,33.9247,RO
16/04/2017,6.6146,18.56,C,35.6478,SK
16/04/2017,18.2525,57.73,C,31.6188,ES
16/04/2017,0.0079,7.5,C,0.105,SE
16/04/2017,3.8617,42,C,9.1938,GB
16/04/2017,322.9165,29.14,C,1108.3159,eu
15/04/2017,16.2688,17.73,C,91.7617,AT
15/04/2017,1.5281,16.98,C,9.0013,BE
15/04/2017,1.7571,28.02,C,6.27,BG
15/04/2017,1.7119,30.54,C,5.6049,HR
15/04/2017,11.0115,31.61,C,34.8316,CZ
15/04/2017,2.6625,25.55,C,10.42,DK
15/04/2017,32.1803,23.84,C,134.9642,FR
15/04/2017,76.17,31.4,C,242.5702,DE
15/04/2017,14.1911,21.14,C,67.1254,HU
15/04/2017,82.4869,42.75,C,192.9391,IT
15/04/2017,4.3369,17.91,C,24.219,LV
15/04/2017,29.7317,21.03,C,141.3472,NL
15/04/2017,10.016,30.17,C,33.2012,PL
15/04/2017,1.81,50.7,C,3.57,PT
15/04/2017,5.8906,17.36,C,33.9247,RO
15/04/2017,6.5649,18.42,C,35.6478,SK
15/04/2017,18.1604,57.44,C,31.6188,ES
15/04/2017,0.0079,7.5,C,0.105,SE
15/04/2017,3.8246,41.6,C,9.1938,GB
15/04/2017,320.3111,28.9,C,1108.3159,eu
14/04/2017,16.0561,17.5,C,91.7617,AT
14/04/2017,1.5062,16.73,C,9.0013,BE
14/04/2017,1.7571,28.02,C,6.27,BG
14/04/2017,1.6967,30.27,C,5.6049,HR
14/04/2017,10.8958,31.28,C,34.8316,CZ
14/04/2017,2.661,25.54,C,10.42,DK
14/04/2017,31.8887,23.63,C,134.9642,FR
14/04/2017,75.7491,31.23,E,242.5702,DE
14/04/2017,14.1213,21.04,C,67.1254,HU
14/04/2017,81.8559,42.43,C,192.9391,IT
14/04/2017,4.3757,18.07,C,24.219,LV
14/04/2017,28.9951,20.51,C,141.3472,NL
14/04/2017,10.016,30.17,C,33.2012,PL
14/04/2017,1.7844,49.98,C,3.57,PT
14/04/2017,5.8322,17.19,C,33.9247,RO
14/04/2017,6.4624,18.13,E,35.6478,SK
14/04/2017,18.066,57.14,C,31.6188,ES
14/04/2017,0.0079,7.5,C,0.105,SE
14/04/2017,3.5815,38.96,C,9.1938,GB
14/04/2017,317.309,28.63,E,1108.3159,eu
13/04/2017,15.8388,17.26,C,91.7617,AT
13/04/2017,1.5211,16.9,C,9.0013,BE
13/04/2017,1.7571,28.02,C,6.27,BG
13/04/2017,1.6845,30.05,C,5.6049,HR
13/04/2017,10.7945,30.99,C,34.8316,CZ
13/04/2017,2.6569,22.81,C,11.647,DK
13/04/2017,31.5995,23.41,C,134.9642,FR
13/04/2017,75.5288,31.14,E,242.5702,DE
13/04/2017,14.0541,20.94,C,67.1254,HU
13/04/2017,81.2614,42.12,C,192.9391,IT
13/04/2017,4.4112,18.21,C,24.219,LV
13/04/2017,28.3702,20.07,C,141.3472,NL
13/04/2017,10.0204,30.18,C,33.2012,PL
13/04/2017,1.7633,49.39,C,3.57,PT
13/04/2017,5.7891,17.06,C,33.9247,RO
13/04/2017,6.4421,18.07,C,35.6478,SK
13/04/2017,17.9732,56.84,C,31.6188,ES
13/04/2017,0.0079,7.5,C,0.105,SE
13/04/2017,3.5621,38.75,C,9.1938,GB
13/04/2017,315.0363,28.39,E,1109.5429,eu
12/04/2017,15.6872,17.1,C,91.7617,AT
12/04/2017,1.521,16.9,C,9.0013,BE
12/04/2017,1.7571,28.02,C,6.27,BG
12/04/2017,1.6804,29.98,C,5.6049,HR
12/04/2017,10.6939,30.7,C,34.8316,CZ
12/04/2017,2.645,22.71,C,11.647,DK
12/04/2017,31.1886,23.11,C,134.9642,FR
12/04/2017,75.3973,31.08,C,242.5702,DE
12/04/2017,13.9789,20.83,C,67.1254,HU
12/04/2017,80.7856,41.87,C,192.9391,IT
12/04/2017,4.4494,18.37,C,24.219,LV
12/04/2017,27.8497,19.7,C,141.3472,NL
12/04/2017,10.0549,30.28,C,33.2012,PL
12/04/2017,1.7633,49.39,C,3.57,PT
12/04/2017,5.7576,16.97,C,33.9247,RO
12/04/2017,6.4308,18.04,C,35.6478,SK
12/04/2017,17.8732,56.53,C,31.6188,ES
12/04/2017,0.0079,7.5,C,0.105,SE
12/04/2017,3.7896,41.22,C,9.1938,GB
12/04/2017,313.3114,28.24,C,1109.5429,eu
11/04/2017,15.5633,16.96,C,91.7617,AT
11/04/2017,1.5065,16.74,C,9.0013,BE
11/04/2017,1.7571,28.02,C,6.27,BG
11/04/2017,1.672,29.83,C,5.6049,HR
11/04/2017,10.5986,30.43,C,34.8316,CZ
11/04/2017,2.6263,22.55,C,11.647,DK
11/04/2017,30.7153,22.76,C,134.9642,FR
11/04/2017,75.3422,31.06,C,242.5702,DE
11/04/2017,13.9261,20.75,C,67.1254,HU
11/04/2017,80.3089,41.62,C,192.9391,IT
11/04/2017,4.4846,18.52,C,24.219,LV
11/04/2017,27.3558,19.35,C,141.3472,NL
11/04/2017,10.0766,30.35,C,33.2012,PL
11/04/2017,1.7633,49.39,C,3.57,PT
11/04/2017,5.7371,16.91,C,33.9247,RO
11/04/2017,6.422,18.02,C,35.6478,SK
11/04/2017,17.7966,56.29,C,31.6188,ES
11/04/2017,0.0079,7.5,C,0.105,SE
11/04/2017,3.7773,41.09,C,9.1938,GB
11/04/2017,311.4374,28.07,C,1109.5429,eu
10/04/2017,15.3653,16.74,C,91.7617,AT
10/04/2017,1.4971,16.63,C,9.0013,BE
10/04/2017,1.7571,28.02,C,6.27,BG
10/04/2017,1.6584,29.59,C,5.6049,HR
10/04/2017,10.5189,30.2,C,34.8316,CZ
10/04/2017,2.6192,22.49,C,11.647,DK
10/04/2017,30.3118,22.46,C,134.9642,FR
10/04/2017,75.2049,31,C,242.5702,DE
10/04/2017,13.8441,20.62,C,67.1254,HU
10/04/2017,79.8793,41.4,C,192.9391,IT
10/04/2017,4.5162,18.65,C,24.219,LV
10/04/2017,26.7931,18.96,C,141.3472,NL
10/04/2017,10.0765,30.35,C,33.2012,PL
10/04/2017,1.7633,49.39,C,3.57,PT
10/04/2017,5.6956,16.79,C,33.9247,RO
10/04/2017,6.4137,17.99,C,35.6478,SK
10/04/2017,17.7633,56.18,C,31.6188,ES
10/04/2017,0.0079,7.5,C,0.105,SE
10/04/2017,3.7368,40.64,C,9.1938,GB
10/04/2017,309.4224,27.89,C,1109.5429,eu
09/04/2017,15.2195,16.59,C,91.7617,AT
09/04/2017,1.483,16.48,C,9.0013,BE
09/04/2017,1.7571,28.02,C,6.27,BG
09/04/2017,1.6482,29.41,C,5.6049,HR
09/04/2017,10.4201,29.92,C,34.8316,CZ
09/04/2017,2.6104,22.41,C,11.647,DK
09/04/2017,29.8851,22.14,C,134.9642,FR
09/04/2017,74.8525,30.86,C,242.5833,DE
09/04/2017,13.7766,20.52,C,67.1254,HU
09/04/2017,79.4537,41.18,C,192.9391,IT
09/04/2017,4.5445,18.76,C,24.219,LV
09/04/2017,26.1734,18.52,C,141.3472,NL
09/04/2017,10.0766,30.35,C,33.2012,PL
09/04/2017,1.7633,49.39,C,3.57,PT
09/04/2017,5.6765,16.73,C,33.9247,RO
09/04/2017,6.3555,17.83,C,35.6478,SK
09/04/2017,17.7318,56.08,C,31.6188,ES
09/04/2017,0.0079,7.5,C,0.105,SE
09/04/2017,3.7786,41.1,C,9.1938,GB
09/04/2017,307.2142,27.69,C,1109.556,eu
08/04/2017,14.8727,16.21,C,91.7617,AT
08/04/2017,1.4431,16.03,C,9.0013,BE
08/04/2017,1.7571,28.02,C,6.27,BG
08/04/2017,1.6336,29.15,C,5.6049,HR
08/04/2017,10.3165,29.62,C,34.8316,CZ
08/04/2017,2.6183,22.48,C,11.647,DK
08/04/2017,29.2948,21.71,C,134.9642,FR
08/04/2017,74.2093,30.59,C,242.5833,DE
08/04/2017,13.6869,20.39,C,67.1254,HU
08/04/2017,78.875,40.88,C,192.9391,IT
08/04/2017,4.5731,18.88,C,24.219,LV
08/04/2017,25.445,18,C,141.3472,NL
08/04/2017,10.0822,30.37,C,33.2012,PL
08/04/2017,1.7633,49.39,C,3.57,PT
08/04/2017,5.658,16.68,C,33.9247,RO
08/04/2017,6.3073,17.69,C,35.6478,SK
08/04/2017,17.7016,55.98,C,31.6188,ES
08/04/2017,0.0079,7.5,C,0.105,SE
08/04/2017,3.5504,38.62,C,9.1938,GB
08/04/2017,303.7959,27.38,C,1109.556,eu
07/04/2017,14.6062,15.92,C,91.7617,AT
07/04/2017,1.4102,15.67,C,9.0013,BE
07/04/2017,1.7571,28.02,C,6.27,BG
07/04/2017,1.6232,28.96,C,5.6049,HR
07/04/2017,10.2108,29.31,C,34.8316,CZ
07/04/2017,2.5972,22.3,C,11.647,DK
07/04/2017,28.8415,21.37,C,134.9642,FR
07/04/2017,73.8129,30.43,C,242.5833,DE
07/04/2017,13.6379,20.32,C,67.1254,HU
07/04/2017,78.3946,40.63,C,192.9391,IT
07/04/2017,4.6068,19.02,C,24.219,LV
07/04/2017,24.8308,17.57,C,141.3472,NL
07/04/2017,10.1091,30.45,C,33.2012,PL
07/04/2017,1.7633,49.39,C,3.57,PT
07/04/2017,5.658,16.68,C,33.9247,RO
07/04/2017,6.2628,17.57,C,35.6478,SK
07/04/2017,17.6718,55.89,C,31.6188,ES
07/04/2017,0.0079,7.5,C,0.105,SE
07/04/2017,3.6854,40.09,C,9.1938,GB
07/04/2017,301.4874,27.17,C,1109.556,eu
06/04/2017,14.5793,15.89,C,91.7617,AT
06/04/2017,1.3975,15.53,C,9.0013,BE
06/04/2017,1.7571,28.02,C,6.27,BG
06/04/2017,1.6129,28.78,C,5.6049,HR
06/04/2017,10.144,29.12,C,34.8316,CZ
06/04/2017,2.5684,22.05,C,11.647,DK
06/04/2017,28.502,21.12,C,134.9642,FR
06/04/2017,73.6968,30.38,C,242.5833,DE
06/04/2017,13.6322,20.31,C,67.1254,HU
06/04/2017,77.9171,40.38,C,192.9391,IT
06/04/2017,4.6411,19.16,C,24.219,LV
06/04/2017,24.3598,17.23,C,141.3472,NL
06/04/2017,10.136,30.53,C,33.2012,PL
06/04/2017,1.7633,49.39,C,3.57,PT
06/04/2017,5.6575,16.68,C,33.9247,RO
06/04/2017,6.2643,17.57,C,35.6478,SK
06/04/2017,17.6413,55.79,C,31.6188,ES
06/04/2017,0.0079,7.5,C,0.105,SE
06/04/2017,3.8773,42.17,C,9.1938,GB
06/04/2017,300.1557,27.05,C,1109.556,eu
05/04/2017,14.5059,15.81,C,91.7617,AT
05/04/2017,1.3758,15.28,C,9.0013,BE
05/04/2017,1.7571,28.02,C,6.27,BG
05/04/2017,1.6004,28.55,C,5.6049,HR
05/04/2017,10.0614,28.89,C,34.8316,CZ
05/04/2017,2.5526,21.92,C,11.647,DK
05/04/2017,28.2633,20.94,C,134.9642,FR
05/04/2017,73.6224,30.35,C,242.5833,DE
05/04/2017,13.5807,20.23,C,67.1254,HU
05/04/2017,77.5236,40.18,C,192.9391,IT
05/04/2017,4.675,19.3,C,24.219,LV
05/04/2017,24.0851,17.04,C,141.3472,NL
05/04/2017,10.1545,31.18,C,32.5656,PL
05/04/2017,1.7633,49.39,C,3.57,PT
05/04/2017,5.6554,16.67,C,33.9247,RO
05/04/2017,6.2364,17.49,C,35.6478,SK
05/04/2017,17.617,55.72,C,31.6188,ES
05/04/2017,0.0079,7.5,C,0.105,SE
05/04/2017,4.0587,44.15,C,9.1938,GB
05/04/2017,299.0964,26.97,C,1108.9204,eu
04/04/2017,14.3962,15.69,C,91.7617,AT
04/04/2017,1.339,14.88,C,9.0013,BE
04/04/2017,1.7571,28.02,C,6.27,BG
04/04/2017,1.594,28.44,C,5.6049,HR
04/04/2017,9.9508,28.57,C,34.8316,CZ
04/04/2017,2.5349,21.76,C,11.647,DK
04/04/2017,28.0113,20.75,C,134.9642,FR
04/04/2017,73.4855,30.29,C,242.5833,DE
04/04/2017,13.4832,20.09,C,67.1254,HU
04/04/2017,77.2077,40.02,C,192.9391,IT
04/04/2017,4.705,19.43,C,24.219,LV
04/04/2017,23.6917,16.76,C,141.3472,NL
04/04/2017,10.1544,31.18,C,32.5656,PL
04/04/2017,1.754,49.13,C,3.57,PT
04/04/2017,5.6504,16.66,C,33.9247,RO
04/04/2017,6.1677,17.3,C,35.6478,SK
04/04/2017,17.5851,55.62,C,31.6188,ES
04/04/2017,0.0079,7.5,C,0.105,SE
04/04/2017,4.3008,46.78,C,9.1938,GB
04/04/2017,297.7767,26.85,C,1108.9204,eu
03/04/2017,14.287,15.57,C,91.7617,AT
03/04/2017,1.3272,14.74,C,9.0013,BE
03/04/2017,1.7571,28.02,C,6.27,BG
03/04/2017,1.5794,28.18,C,5.6049,HR
03/04/2017,9.8566,28.3,C,34.8316,CZ
